id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
49544,21,30000,RENT,4.0,DEBTCONSOLIDATION,A,5000,6.03,0.17,N,2,False
49545,26,42000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,5.99,0.12,N,3,False
49546,25,54000,RENT,8.0,DEBTCONSOLIDATION,D,15000,16.29,0.28,N,4,True
49547,26,72000,RENT,10.0,MEDICAL,B,14400,12.69,0.2,N,4,False
49548,23,84000,MORTGAGE,0.0,EDUCATION,B,10000,11.26,0.12,N,3,False
49549,23,34000,RENT,4.0,EDUCATION,D,14000,15.62,0.43,N,4,True
49550,36,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,11.71,0.17,N,13,False
49551,30,63996,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,5.42,0.05,N,8,False
49552,28,50000,MORTGAGE,12.0,EDUCATION,A,10000,8.59,0.2,N,7,False
49553,23,128500,MORTGAGE,7.0,PERSONAL,A,15000,6.54,0.12,N,4,False
49554,36,65000,MORTGAGE,4.0,MEDICAL,A,7200,6.03,0.11,N,14,False
49555,38,37000,RENT,21.0,PERSONAL,D,6000,15.65,0.16,N,9,False
49556,28,72000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6000,10.99,0.08,N,9,False
49557,34,75000,MORTGAGE,7.0,PERSONAL,C,7500,12.23,0.1,Y,8,False
49558,27,64000,MORTGAGE,1.0,EDUCATION,C,3500,12.99,0.05,Y,5,False
49559,21,26400,RENT,5.0,EDUCATION,C,1000,12.99,0.04,Y,3,False
49560,33,84000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.83,0.24,N,5,False
49561,26,52000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,10000,13.85,0.19,N,2,False
49562,30,70000,RENT,5.0,DEBTCONSOLIDATION,B,8000,10.99,0.11,N,8,False
49563,27,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,11.86,0.25,N,5,False
49564,22,84000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,0.24,N,3,False
49565,23,90000,MORTGAGE,6.0,PERSONAL,A,12800,7.88,0.14,N,2,False
49566,28,30000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,12.69,0.2,N,10,True
49567,24,50000,MORTGAGE,3.0,PERSONAL,B,10000,9.99,0.2,N,2,False
49568,22,30000,RENT,3.0,PERSONAL,C,10000,14.22,0.33,Y,3,True
49569,37,47380,RENT,10.0,PERSONAL,D,15000,15.58,0.32,Y,12,True
49570,27,100000,MORTGAGE,6.0,PERSONAL,A,8000,5.42,0.08,N,8,False
49571,29,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6000,7.51,0.1,N,10,False
49572,24,40000,RENT,3.0,PERSONAL,A,9600,7.29,0.24,N,4,False
49573,25,65000,RENT,9.0,HOMEIMPROVEMENT,B,10000,10.99,0.15,N,4,False
49574,23,60000,RENT,7.0,EDUCATION,A,4000,7.49,0.07,N,4,False
49575,22,50400,MORTGAGE,6.0,EDUCATION,A,10500,7.51,0.2,N,3,False
49576,23,75000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4200,7.29,0.06,N,2,False
49577,24,80000,MORTGAGE,8.0,MEDICAL,A,10000,7.74,0.13,N,2,False
49578,37,28000,RENT,4.0,DEBTCONSOLIDATION,B,7225,9.99,0.27,N,14,True
49579,31,40000,RENT,1.0,VENTURE,C,2000,13.49,0.05,Y,9,False
49580,31,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,23000,6.91,0.19,N,6,False
49581,28,39000,RENT,5.0,DEBTCONSOLIDATION,B,12000,10.99,0.31,N,6,True
49582,24,38000,RENT,0.0,PERSONAL,C,3000,13.98,0.08,Y,4,False
49583,36,100000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.49,0.06,N,14,False
49584,23,92000,OWN,3.0,VENTURE,A,12000,7.49,0.13,N,3,False
49585,22,36100,RENT,6.0,PERSONAL,D,9000,16.49,0.26,N,3,False
49586,22,48000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0.13,N,2,False
49587,22,43000,RENT,2.0,PERSONAL,B,3500,11.49,0.08,N,2,False
49588,28,100000,RENT,2.0,HOMEIMPROVEMENT,A,6000,6.54,0.06,N,7,False
49589,25,59435,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17500,10.65,0.31,N,3,False
49590,26,54000,RENT,6.0,MEDICAL,A,5000,7.9,0.09,N,3,True
49591,24,54000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5100,11.89,0.09,N,4,False
49592,31,90000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,5.99,0.11,N,5,False
49593,22,65000,RENT,6.0,MEDICAL,C,11500,13.49,0.18,N,3,False
49594,26,45000,RENT,0.0,MEDICAL,A,6000,7.49,0.13,N,3,False
49595,24,60000,OWN,0.0,PERSONAL,C,7500,13.61,0.13,Y,2,False
49596,24,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,7.51,0.15,N,4,False
49597,25,45000,MORTGAGE,2.0,VENTURE,A,8500,7.9,0.19,N,4,False
49598,24,73248,RENT,5.0,MEDICAL,B,12000,11.11,0.16,N,4,False
49599,23,60000,RENT,2.0,PERSONAL,C,7000,12.87,0.12,N,4,True
49600,23,51850,RENT,0.0,MEDICAL,D,4000,15.21,0.08,N,2,True
49601,25,43000,RENT,2.0,VENTURE,C,3200,13.16,0.07,Y,3,False
49602,21,36000,MORTGAGE,4.0,VENTURE,A,15000,7.49,0.42,N,4,False
49603,29,25000,OWN,0.0,MEDICAL,B,1000,9.99,0.04,N,9,False
49604,25,81600,MORTGAGE,9.0,DEBTCONSOLIDATION,E,6000,16.45,0.07,N,4,True
49605,30,34000,RENT,1.0,HOMEIMPROVEMENT,E,2500,16.32,0.07,N,6,True
49606,36,28800,MORTGAGE,6.0,EDUCATION,A,6075,7.9,0.21,N,12,False
49607,35,150000,MORTGAGE,1.0,PERSONAL,B,15000,9.63,0.1,N,10,False
49608,20,95004,MORTGAGE,4.0,EDUCATION,B,24250,10.75,0.26,N,3,False
49609,22,54000,RENT,6.0,DEBTCONSOLIDATION,B,12000,10.74,0.22,N,3,False
49610,36,100111,MORTGAGE,5.0,VENTURE,C,20000,13.49,0.2,N,15,False
49611,28,25000,RENT,4.0,DEBTCONSOLIDATION,C,3600,13.47,0.14,Y,10,False
49612,30,54000,RENT,2.0,EDUCATION,D,17500,14.09,0.32,N,10,True
49613,22,100000,RENT,1.0,VENTURE,A,9000,5.99,0.09,N,4,False
49614,23,51000,MORTGAGE,7.0,EDUCATION,B,15000,11.86,0.29,N,2,True
49615,26,71000,RENT,10.0,MEDICAL,D,3000,16.29,0.04,N,3,False
49616,23,52273,RENT,3.0,EDUCATION,D,5000,15.58,0.1,N,3,False
49617,24,51850,MORTGAGE,8.0,MEDICAL,B,3600,11.99,0.06,N,3,True
49618,29,29000,RENT,3.0,MEDICAL,C,4800,11.91,0.17,N,9,False
49619,23,73000,MORTGAGE,7.0,PERSONAL,C,25000,13.11,0.34,Y,4,False
49620,27,98000,MORTGAGE,10.0,EDUCATION,A,35000,7.9,0.36,N,10,False
49621,28,48000,RENT,8.0,EDUCATION,B,5000,10.59,0.1,N,6,False
49622,21,50000,RENT,5.0,VENTURE,B,12000,10.37,0.24,N,4,False
49623,26,75000,RENT,6.0,PERSONAL,A,5000,7.9,0.07,N,3,False
49624,28,30000,RENT,3.0,PERSONAL,B,6000,10.38,0.2,N,5,False
49625,23,140000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000,11.36,0.04,N,2,False
49626,45,178364,MORTGAGE,9.0,HOMEIMPROVEMENT,E,12000,15.68,0.06,Y,17,False
49627,28,33000,RENT,2.0,DEBTCONSOLIDATION,B,5000,10.65,0.15,N,6,False
49628,25,65000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,6.92,0.18,N,3,False
49629,23,45600,MORTGAGE,7.0,MEDICAL,C,13000,13.35,0.29,N,3,False
49630,28,54000,RENT,8.0,MEDICAL,D,14900,15.65,0.27,Y,6,True
49631,22,30000,RENT,3.0,EDUCATION,D,3500,14.61,0.12,N,2,True
49632,26,64000,RENT,4.0,MEDICAL,C,12000,13.98,0.19,Y,2,False
49633,24,36000,MORTGAGE,8.0,EDUCATION,A,9000,7.51,0.25,N,2,False
49634,29,40000,RENT,3.0,VENTURE,B,12000,12.69,0.3,N,7,False
49635,23,30000,RENT,7.0,MEDICAL,B,4000,11.49,0.13,N,2,False
49636,23,49000,RENT,6.0,PERSONAL,C,11600,15.27,0.24,Y,2,False
49637,24,70000,MORTGAGE,5.0,PERSONAL,A,7200,8.9,0.1,N,2,False
49638,37,80000,RENT,1.0,EDUCATION,C,6000,13.22,0.07,N,11,False
49639,22,37000,RENT,0.0,EDUCATION,A,10000,5.79,0.27,N,3,False
49640,38,35000,MORTGAGE,5.0,PERSONAL,A,8000,7.66,0.23,N,12,False
49641,22,50000,RENT,6.0,PERSONAL,B,14000,10.65,0.28,N,4,True
49642,30,80000,MORTGAGE,14.0,EDUCATION,A,9000,6.62,0.11,N,9,False
49643,21,61200,RENT,5.0,MEDICAL,A,7200,6.62,0.11,N,4,False
49644,30,75000,RENT,2.0,DEBTCONSOLIDATION,B,12000,11.71,0.16,N,7,False
49645,23,98004,OWN,8.0,VENTURE,A,18000,7.51,0.19,N,4,False
49646,41,40000,RENT,2.0,VENTURE,C,5500,13.57,0.14,N,12,False
49647,23,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,5.42,0.09,N,2,False
49648,23,48000,RENT,7.0,PERSONAL,A,6000,7.49,0.13,N,3,False
49649,21,44000,MORTGAGE,5.0,PERSONAL,B,6000,11.71,0.14,N,2,True
49650,23,70000,MORTGAGE,7.0,VENTURE,B,8000,10.59,0.11,N,2,False
49651,23,80000,MORTGAGE,7.0,PERSONAL,B,6500,9.91,0.08,N,2,False
49652,21,48000,RENT,5.0,DEBTCONSOLIDATION,C,12000,12.09,0.25,N,4,False
49653,32,119000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9000,10.74,0.08,N,9,False
49654,29,67000,MORTGAGE,6.0,EDUCATION,A,8150,7.51,0.12,N,10,False
49655,29,31200,MORTGAGE,2.0,PERSONAL,A,11200,8.49,0.36,N,9,False
49656,24,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.25,0.13,N,3,False
49657,31,52596,RENT,5.0,EDUCATION,C,8700,13.23,0.15,Y,9,False
49658,27,80000,MORTGAGE,2.0,MEDICAL,C,5000,13.49,0.06,N,7,False
49659,41,75000,MORTGAGE,5.0,EDUCATION,A,10000,7.29,0.13,N,12,False
49660,24,85000,MORTGAGE,0.0,MEDICAL,A,12000,7.88,0.14,N,2,False
49661,23,60000,RENT,0.0,PERSONAL,B,4000,11.71,0.07,N,4,False
49662,22,38000,MORTGAGE,6.0,MEDICAL,A,7000,7.9,0.18,N,4,False
49663,26,94800,MORTGAGE,0.0,DEBTCONSOLIDATION,B,3000,10.37,0.03,N,3,False
49664,22,46000,MORTGAGE,1.0,PERSONAL,D,7400,15.62,0.16,N,3,False
49665,41,43738,RENT,5.0,MEDICAL,A,14000,7.88,0.32,N,17,True
49666,29,139008,MORTGAGE,2.0,VENTURE,C,25000,13.47,0.18,N,9,False
49667,26,85000,RENT,4.0,DEBTCONSOLIDATION,A,12000,7.49,0.14,N,4,False
49668,49,60000,RENT,4.0,MEDICAL,B,12000,10.62,0.2,N,17,False
49669,24,45000,OWN,0.0,MEDICAL,A,14000,7.9,0.31,N,3,False
49670,34,50000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,5000,13.48,0.1,Y,10,False
49671,27,123000,RENT,4.0,DEBTCONSOLIDATION,C,2800,13.49,0.02,Y,8,False
49672,38,50000,MORTGAGE,1.0,VENTURE,B,12000,9.63,0.24,N,12,False
49673,29,86000,MORTGAGE,5.0,EDUCATION,B,16000,10.62,0.19,N,8,False
49674,23,50000,MORTGAGE,1.0,VENTURE,B,4000,10.37,0.08,N,2,False
49675,30,122000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,7.88,0.08,N,6,False
49676,43,70000,MORTGAGE,9.0,VENTURE,A,7000,6.62,0.1,N,12,False
49677,26,76464,MORTGAGE,9.0,HOMEIMPROVEMENT,A,13000,7.9,0.17,N,2,False
49678,22,45000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.49,0.13,N,2,False
49679,32,48000,RENT,3.0,VENTURE,B,3600,10.74,0.07,N,5,False
49680,43,39000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9000,7.49,0.23,N,13,False
49681,24,24000,MORTGAGE,4.0,PERSONAL,C,8500,12.87,0.35,N,2,False
49682,38,35000,MORTGAGE,0.0,MEDICAL,C,5000,12.68,0.14,N,15,False
49683,31,34000,RENT,0.0,MEDICAL,B,1200,9.91,0.04,N,10,False
49684,24,30000,RENT,0.0,MEDICAL,B,7000,10.65,0.23,N,3,False
49685,22,50000,MORTGAGE,6.0,MEDICAL,C,12000,13.98,0.24,Y,4,False
49686,35,47000,OWN,4.0,MEDICAL,A,8000,6.54,0.17,N,10,False
49687,27,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12800,14.79,0.16,N,9,True
49688,22,40000,RENT,1.0,EDUCATION,C,10000,13.22,0.25,Y,3,False
49689,23,55000,RENT,4.0,MEDICAL,A,8000,7.29,0.15,N,4,False
49690,22,50000,MORTGAGE,6.0,VENTURE,C,6000,13.99,0.12,N,4,False
49691,23,75000,MORTGAGE,0.0,MEDICAL,A,15000,8.59,0.2,N,4,False
49692,22,50000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.62,0.08,N,3,False
49693,26,14400,RENT,0.0,EDUCATION,B,4000,11.71,0.28,N,2,True
49694,22,105500,MORTGAGE,7.0,EDUCATION,B,6000,9.99,0.06,N,3,False
49695,28,78000,RENT,6.0,HOMEIMPROVEMENT,B,8000,12.42,0.1,N,8,False
49696,26,70000,MORTGAGE,10.0,EDUCATION,A,5000,7.88,0.07,N,4,False
49697,24,30000,RENT,8.0,EDUCATION,C,11300,13.49,0.38,N,2,True
49698,23,40000,RENT,4.0,PERSONAL,A,5000,8.59,0.13,N,2,False
49699,27,87600,MORTGAGE,11.0,VENTURE,B,12000,11.49,0.14,N,10,False
49700,25,135000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,11.12,0.19,N,2,False
49701,37,50000,RENT,4.0,MEDICAL,B,10000,10.95,0.2,N,11,False
49702,30,65000,MORTGAGE,8.0,MEDICAL,D,13000,16.77,0.2,N,6,False
49703,24,33600,RENT,5.0,EDUCATION,B,10000,10.99,0.3,N,3,False
49704,22,55000,RENT,3.0,VENTURE,B,10000,10.59,0.18,N,4,False
49705,23,120000,RENT,7.0,EDUCATION,B,6000,9.99,0.05,N,2,False
49706,23,50000,RENT,0.0,PERSONAL,C,8000,13.49,0.16,N,3,False
49707,32,50000,MORTGAGE,3.0,VENTURE,B,3000,11.83,0.06,N,5,False
49708,24,70000,OWN,4.0,EDUCATION,C,16000,12.73,0.23,Y,3,False
49709,32,45000,RENT,6.0,PERSONAL,C,5000,12.99,0.11,N,9,False
49710,32,30000,RENT,1.0,VENTURE,E,6000,16.32,0.2,Y,5,True
49711,29,120000,MORTGAGE,5.0,PERSONAL,B,7000,10.99,0.06,N,7,False
49712,27,35000,MORTGAGE,4.0,MEDICAL,B,15000,10.37,0.43,N,7,False
49713,23,60000,RENT,1.0,MEDICAL,B,7200,11.14,0.12,N,3,False
49714,27,75000,MORTGAGE,8.0,VENTURE,A,5000,6.03,0.07,N,8,False
49715,25,60000,RENT,5.0,MEDICAL,B,8000,10.99,0.13,N,4,False
49716,43,60000,MORTGAGE,3.0,EDUCATION,B,16750,10.38,0.28,N,12,False
49717,39,45000,RENT,3.0,DEBTCONSOLIDATION,B,4000,11.58,0.09,N,11,False
49718,27,180000,OWN,2.0,PERSONAL,B,5000,11.71,0.03,N,7,False
49719,22,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,10.62,0.15,N,3,False
49720,26,33666,RENT,4.0,DEBTCONSOLIDATION,D,8000,18.25,0.24,N,2,True
49721,27,54996,RENT,1.0,EDUCATION,C,10000,12.84,0.18,N,8,False
49722,29,48000,RENT,8.0,VENTURE,B,2000,12.69,0.04,N,6,False
49723,37,200000,RENT,3.0,MEDICAL,C,14000,13.92,0.07,Y,14,False
49724,22,100000,MORTGAGE,0.0,EDUCATION,B,21000,11.48,0.21,N,4,False
49725,25,60000,MORTGAGE,9.0,VENTURE,B,4000,10.99,0.07,N,2,False
49726,25,45000,RENT,0.0,MEDICAL,C,7500,12.53,0.17,Y,3,False
49727,26,38000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,4000,12.87,0.1,N,4,False
49728,21,42000,MORTGAGE,5.0,PERSONAL,A,7000,6.92,0.17,N,3,False
49729,36,70000,MORTGAGE,8.0,PERSONAL,A,8000,7.29,0.11,N,12,False
49730,33,120000,MORTGAGE,6.0,EDUCATION,A,16000,8.9,0.13,N,10,False
49731,21,44000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0.23,N,4,False
49732,25,37200,RENT,5.0,MEDICAL,B,9000,10.99,0.24,N,4,False
49733,32,24000,RENT,2.0,EDUCATION,B,1000,12.42,0.04,N,9,False
49734,30,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,10.99,0.05,N,8,False
49735,23,55000,MORTGAGE,2.0,EDUCATION,A,3000,6.03,0.05,N,4,False
49736,21,25200,RENT,3.0,PERSONAL,C,6000,13.92,0.24,N,4,True
49737,23,62000,RENT,1.0,DEBTCONSOLIDATION,C,9000,13.61,0.15,N,4,False
49738,25,94000,MORTGAGE,9.0,VENTURE,A,10000,5.99,0.11,N,4,False
49739,28,55000,OWN,5.0,PERSONAL,C,8000,14.26,0.15,N,5,False
49740,32,45000,MORTGAGE,3.0,VENTURE,A,4000,6.62,0.09,N,6,False
49741,30,44000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,7.66,0.14,N,6,False
49742,35,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.1,N,8,False
49743,29,110000,MORTGAGE,2.0,VENTURE,A,11000,6.99,0.1,N,5,False
49744,36,78000,RENT,18.0,EDUCATION,E,25000,16.4,0.31,Y,11,True
49745,27,50000,RENT,2.0,VENTURE,B,10000,11.26,0.2,N,8,False
49746,27,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,10.25,0.14,N,9,False
49747,23,107000,MORTGAGE,0.0,EDUCATION,A,1000,7.4,0.01,N,2,False
49748,22,30000,MORTGAGE,3.0,VENTURE,A,12000,7.51,0.4,N,4,False
49749,32,59000,RENT,6.0,MEDICAL,E,12000,16.0,0.2,N,6,True
49750,25,130000,RENT,9.0,HOMEIMPROVEMENT,D,25000,14.59,0.19,Y,3,False
49751,24,70000,MORTGAGE,8.0,EDUCATION,B,25000,9.62,0.36,N,3,False
49752,28,19200,RENT,0.0,MEDICAL,B,4000,10.99,0.21,N,8,True
49753,41,52000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.51,0.12,N,13,False
49754,21,28800,RENT,3.0,EDUCATION,C,5325,14.27,0.19,Y,2,False
49755,23,130000,MORTGAGE,2.0,MEDICAL,B,10000,11.86,0.07,N,3,False
49756,22,50000,RENT,5.0,VENTURE,B,6000,10.99,0.12,N,3,False
49757,25,240000,MORTGAGE,5.0,VENTURE,A,18000,7.88,0.07,N,2,False
49758,26,50400,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12000,9.62,0.24,N,2,False
49759,29,65000,RENT,13.0,MEDICAL,B,14400,11.99,0.22,N,6,False
49760,25,80000,MORTGAGE,5.0,PERSONAL,A,6000,7.49,0.07,N,4,False
49761,27,50000,RENT,11.0,DEBTCONSOLIDATION,C,2000,14.72,0.04,N,6,False
49762,22,72000,MORTGAGE,6.0,EDUCATION,B,20000,12.42,0.28,N,4,False
49763,34,83000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,28000,15.96,0.34,Y,8,True
49764,30,25000,OWN,4.0,HOMEIMPROVEMENT,B,6000,10.99,0.25,N,7,False
49765,22,35000,RENT,4.0,PERSONAL,C,8000,13.16,0.23,Y,3,False
49766,34,52000,RENT,15.0,HOMEIMPROVEMENT,A,6000,6.92,0.11,N,7,False
49767,23,45000,RENT,4.0,EDUCATION,A,5000,9.63,0.11,N,3,False
49768,25,96050,RENT,9.0,MEDICAL,D,6000,15.28,0.06,Y,2,True
49769,28,110000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,10.74,0.18,N,6,False
49770,22,75000,RENT,6.0,EDUCATION,C,17000,14.27,0.23,Y,4,False
49771,22,31200,OWN,0.0,PERSONAL,A,7000,9.32,0.2,N,2,False
49772,23,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9000,15.99,0.2,N,3,True
49773,23,75000,MORTGAGE,4.0,EDUCATION,B,10000,11.48,0.13,N,4,False
49774,22,35000,RENT,6.0,PERSONAL,B,10000,10.99,0.29,N,4,False
49775,35,24000,RENT,2.0,MEDICAL,B,6200,9.63,0.23,N,9,False
49776,23,50000,RENT,3.0,MEDICAL,B,2000,12.69,0.04,N,4,False
49777,23,24000,RENT,4.0,EDUCATION,D,2000,16.89,0.08,N,3,False
49778,22,93000,MORTGAGE,6.0,EDUCATION,C,20000,13.48,0.22,N,3,True
49779,40,68000,MORTGAGE,5.0,EDUCATION,A,1000,8.0,0.01,N,13,False
49780,23,70000,RENT,0.0,PERSONAL,C,8000,13.85,0.11,Y,2,False
49781,25,50000,RENT,9.0,MEDICAL,B,8000,11.71,0.16,N,4,False
49782,23,39000,RENT,4.0,VENTURE,B,5000,11.71,0.13,N,4,False
49783,27,55000,RENT,3.0,EDUCATION,B,15000,10.62,0.27,N,9,False
49784,24,78300,RENT,2.0,VENTURE,B,2300,11.89,0.03,N,4,False
49785,34,43200,MORTGAGE,9.0,DEBTCONSOLIDATION,B,6000,10.74,0.14,N,8,False
49786,43,50000,MORTGAGE,8.0,MEDICAL,A,6000,7.49,0.12,N,17,False
49787,28,42000,RENT,4.0,MEDICAL,A,7000,8.49,0.17,N,6,False
49788,23,36000,RENT,2.0,PERSONAL,C,8000,13.85,0.22,N,3,True
49789,29,150000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,9.63,0.03,N,9,False
49790,23,70000,MORTGAGE,1.0,PERSONAL,A,10000,8.49,0.14,N,2,False
49791,22,50000,RENT,0.0,PERSONAL,B,4800,10.37,0.1,N,3,False
49792,22,30000,RENT,4.0,PERSONAL,A,4000,7.88,0.13,N,4,False
49793,23,31000,OWN,0.0,VENTURE,B,5000,11.11,0.16,N,3,False
49794,21,29004,RENT,0.0,VENTURE,C,2500,12.23,0.09,Y,3,True
49795,22,60000,RENT,0.0,PERSONAL,A,6000,8.9,0.1,N,3,False
49796,32,44000,RENT,0.0,HOMEIMPROVEMENT,E,15000,17.99,0.34,Y,9,True
49797,23,85500,MORTGAGE,7.0,EDUCATION,C,9500,11.03,0.11,N,2,False
49798,25,48659,RENT,4.0,EDUCATION,D,5500,15.62,0.11,Y,3,False
49799,27,48000,RENT,4.0,MEDICAL,B,7000,10.62,0.15,N,9,False
49800,26,51600,RENT,5.0,PERSONAL,B,3000,10.99,0.06,N,3,True
49801,22,30000,RENT,4.0,DEBTCONSOLIDATION,C,9600,14.22,0.32,N,4,True
49802,22,45000,RENT,6.0,EDUCATION,B,5000,10.65,0.11,N,4,False
49803,27,54000,MORTGAGE,6.0,VENTURE,C,4000,13.35,0.07,Y,7,True
49804,22,60000,MORTGAGE,6.0,VENTURE,B,6000,11.49,0.1,N,3,False
49805,43,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18800,9.91,0.27,N,16,False
49806,27,80000,RENT,2.0,EDUCATION,B,15000,11.71,0.19,N,8,False
49807,23,39000,RENT,0.0,VENTURE,B,7000,9.91,0.18,N,2,False
49808,23,70000,MORTGAGE,4.0,EDUCATION,D,4000,15.58,0.06,N,3,False
49809,28,75000,RENT,0.0,VENTURE,A,12000,8.94,0.16,N,6,False
49810,35,100000,MORTGAGE,4.0,EDUCATION,C,16000,13.48,0.16,Y,6,False
49811,26,50000,RENT,1.0,HOMEIMPROVEMENT,D,8000,16.89,0.16,Y,3,True
49812,22,48000,RENT,6.0,EDUCATION,B,10000,9.91,0.21,N,4,False
49813,22,29004,RENT,6.0,MEDICAL,B,6000,10.0,0.21,N,4,False
49814,32,89849,RENT,13.0,HOMEIMPROVEMENT,D,3300,14.84,0.04,N,5,False
49815,28,54000,MORTGAGE,0.0,PERSONAL,C,10000,13.16,0.19,Y,8,False
49816,24,74700,MORTGAGE,4.0,PERSONAL,D,24000,14.96,0.32,Y,2,False
49817,24,40000,RENT,1.0,DEBTCONSOLIDATION,A,3500,7.14,0.09,N,2,False
49818,28,88000,MORTGAGE,12.0,VENTURE,E,9000,17.56,0.1,Y,5,False
49819,26,66000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,10.99,0.18,N,2,False
49820,28,45000,RENT,2.0,VENTURE,B,12000,11.36,0.27,N,7,False
49821,34,44004,RENT,2.0,MEDICAL,A,5000,6.92,0.11,N,6,False
49822,33,68500,MORTGAGE,19.0,EDUCATION,D,10500,16.32,0.15,N,5,False
49823,34,45000,RENT,2.0,DEBTCONSOLIDATION,D,8400,15.28,0.18,N,7,True
49824,22,25600,RENT,2.0,EDUCATION,A,9000,8.9,0.35,N,4,True
49825,37,60000,MORTGAGE,3.0,EDUCATION,D,10000,15.62,0.17,N,13,False
49826,28,70000,RENT,5.0,EDUCATION,B,8000,10.0,0.11,N,8,False
49827,23,75000,RENT,7.0,EDUCATION,B,12000,12.42,0.16,N,3,False
49828,58,33000,RENT,0.0,MEDICAL,C,7500,13.48,0.23,N,21,False
49829,31,70000,RENT,3.0,VENTURE,C,2000,13.49,0.03,Y,5,False
49830,25,46800,MORTGAGE,9.0,EDUCATION,A,5000,9.32,0.11,N,2,False
49831,33,55000,RENT,17.0,EDUCATION,A,7500,5.42,0.14,N,7,False
49832,23,55000,MORTGAGE,4.0,EDUCATION,A,10000,6.03,0.18,N,2,False
49833,29,35000,RENT,7.0,MEDICAL,B,10000,12.69,0.29,N,5,False
49834,28,100000,MORTGAGE,2.0,PERSONAL,A,12000,9.63,0.12,N,10,False
49835,26,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,10.74,0.36,N,4,False
49836,23,85000,MORTGAGE,4.0,EDUCATION,A,4000,8.59,0.05,N,4,False
49837,29,30000,RENT,7.0,DEBTCONSOLIDATION,B,8000,10.74,0.27,N,8,True
49838,25,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10200,7.9,0.19,N,2,False
49839,24,110000,MORTGAGE,6.0,EDUCATION,A,9500,7.51,0.09,N,4,False
49840,22,30000,RENT,2.0,EDUCATION,C,2000,12.53,0.07,N,2,False
49841,25,23000,RENT,1.0,PERSONAL,C,5500,13.98,0.24,Y,2,False
49842,24,33198,RENT,3.0,VENTURE,C,7000,14.27,0.21,N,2,False
49843,29,50000,OWN,2.0,PERSONAL,C,9600,14.26,0.19,Y,5,False
49844,25,42100,OWN,9.0,EDUCATION,A,4925,5.42,0.12,N,3,False
49845,26,59700,MORTGAGE,5.0,VENTURE,B,6000,10.99,0.1,N,3,False
49846,28,76800,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6500,6.17,0.08,N,10,False
49847,21,40000,RENT,5.0,DEBTCONSOLIDATION,B,3500,9.63,0.09,N,4,False
